gameId,crash
5997340,1.06
5997341,5.2
5997342,0
5997343,2.46
5997344,2.86
5997345,3.57
5997346,17.71
5997347,1.65
5997348,1.06
5997349,1.4
5997350,1.95
5997351,1.16
5997352,1.23
5997353,28.8
5997354,1.53
5997355,1.32
5997356,1.64
5997357,1.3
5997358,1.49
5997359,1.35
5997360,2.62
5997361,1.4
5997362,2.41
5997363,1.68
5997364,4.11
5997365,38
5997366,105.04
5997367,2.65
5997368,1.18
5997369,1.53
5997370,1.5
5997371,1.54
5997372,1.23
5997373,3.27
5997374,0
5997375,8.73
5997376,5.74
5997377,1.44
5997378,1.47
5997379,2.71
5997380,1.15
5997381,8.43
5997382,1
5997383,4.12
5997384,1.52
5997385,5
5997386,1.4
5997387,30.2
5997388,4.9
5997389,2.06
5997390,1.55
5997391,1.31
5997392,1.01
5997393,3.02
5997394,7.86
5997395,2.03
5997396,1.57
5997397,2.25
5997398,1.1
5997399,1.3
5997400,6.61
5997401,1.39
5997402,14.03
5997403,1.02
5997404,1.39
5997405,1.5
5997406,1.15
5997407,2.26
5997408,1.01
5997409,5.34
5997410,22.84
5997411,2.36
5997412,2.63
5997413,1.25
5997414,6.21
5997415,2.99
5997416,1.62
5997417,32.43
5997418,2.04
5997419,4.48
5997420,1.31
5997421,1.63
5997422,13.18
5997423,2.75
5997424,1.23
5997425,3.24
5997426,2.28
5997427,3.44
5997428,1.53
5997429,1.22
5997430,1.31
5997431,1.04
5997432,3.17
5997433,1.79
5997434,2.65
5997435,1.72
5997436,1.47
5997437,7.23
5997438,1.04
5997439,24.86
5997440,6.37
5997441,22.12
5997442,1.43
5997443,1.62
5997444,2.7
5997445,1.02
5997446,2.07
5997447,5.16
5997448,1.97
5997449,2.64
5997450,1.55
5997451,46.44
5997452,1.52
5997453,1.32
5997454,3.75
5997455,1.25
5997456,3.1
5997457,1.82
5997458,1.53
5997459,29.63
5997460,2.01
5997461,1.53
5997462,1.08
5997463,2.02
5997464,1.71
5997465,2.89
5997466,8.38
5997467,1.88
5997468,3.76
5997469,1.13
5997470,1.57
5997471,2.26
5997472,2.53
5997473,6.89
5997474,1.28
5997475,2.84
5997476,1.06
5997477,1
5997478,2.34
5997479,3.23
5997480,1.65
5997481,1.12
5997482,1.99
5997483,1.14
5997484,1.86
5997485,1.94
5997486,174.35
5997487,6.38
5997488,2.28
5997489,3.15
5997490,2.56
5997491,13.2
5997492,1.08
5997493,4.03
5997494,9.71
5997495,1.53
5997496,14.3
5997497,1.73
5997498,4.81
5997499,2.12
5997500,2.41
5997501,2.89
5997502,2.14
5997503,1.48
5997504,1.28
5997505,3.37
5997506,1.08
5997507,1.24
5997508,1.41
5997509,1.01
5997510,1.73
5997511,1.13
5997512,3.83
5997513,2.74
5997514,1.35
5997515,3.8
5997516,1.7
5997517,1.6
5997518,1.15
5997519,1.35
5997520,1.09
5997521,1.3
5997522,2.67
5997523,1.65
5997524,1.04
5997525,1.61
5997526,1.78
5997527,1.09
5997528,1.09
5997529,3.1
5997530,2.74
5997531,13.74
5997532,2.32
5997533,1.94
5997534,14.26
5997535,1.65
5997536,2.97
5997537,1.2
5997538,2.46
5997539,1.23
5997540,1.54
5997541,2
5997542,15.55
5997543,1.08
5997544,1.3
5997545,35.84
5997546,1.28
5997547,1.21
5997548,19.79
5997549,5.31
5997550,13.2
5997551,1.03
5997552,1.5
5997553,1.09
5997554,2.02
5997555,2.8
5997556,2.42
5997557,4.13
5997558,1.25
5997559,0
5997560,2.26
5997561,248.13
5997562,4.05
5997563,2.32
5997564,5.25
5997565,2.73
5997566,3.18
5997567,3.32
5997568,1.23
5997569,1.31
5997570,6.31
5997571,2.79
5997572,9.11
5997573,1.33
5997574,4.79
5997575,1.23
5997576,1.13
5997577,64.71
5997578,2.07
5997579,5.05
5997580,16.78
5997581,2.08
5997582,1.44
5997583,3.4
5997584,3.31
5997585,2.02
5997586,19.88
5997587,3.5
5997588,1.46
5997589,4.07
5997590,1.41
5997591,5.69
5997592,16.82
5997593,1.38
5997594,3.64
5997595,1.5
5997596,1.32
5997597,1.43
5997598,1.17
5997599,2.39
5997600,3.32
5997601,8.1
5997602,3.03
5997603,4.04
5997604,1.12
5997605,9.27
5997606,2.14
5997607,1.89
5997608,24.97
5997609,1.24
5997610,1.26
5997611,1
5997612,4.15
5997613,1.8
5997614,2.65
5997615,1.01
5997616,16.05
5997617,5.87
5997618,1.34
5997619,1.22
5997620,3.75
5997621,1.54
5997622,1.54
5997623,4.06
5997624,1.01
5997625,12.57
5997626,2.68
5997627,1.01
5997628,1.27
5997629,2.4
5997630,2.75
5997631,4.01
5997632,8.15
5997633,1.02
5997634,1.13
5997635,1.08
5997636,1.56
5997637,2.8
5997638,1.2
5997639,1.5
5997640,1.42
5997641,1.16
5997642,1.3
5997643,2.23
5997644,1.1
5997645,1.03
5997646,1.5
5997647,4.31
5997648,8.66
5997649,1.41
5997650,14.95
5997651,1.06
5997652,2.79
5997653,2.19
5997654,3.39
5997655,2.24
5997656,1.85
5997657,2.91
5997658,5.12
5997659,2.56
5997660,1.44
5997661,1.23
5997662,1.19
5997663,180.01
5997664,1.85
5997665,2.38
5997666,3.03
5997667,4.76
5997668,25.27
5997669,1.29
5997670,2.39
5997671,35.36
5997672,1.84
5997673,1.3
5997674,1.1
5997675,1.06
5997676,1.18
5997677,7.22
5997678,5.12
5997679,1.47
5997680,1.78
5997681,1.65
5997682,1
5997683,2.47
5997684,6.58
5997685,1.71
5997686,2.14
5997687,2.55
5997688,1.11
5997689,8.42
5997690,2.38
5997691,2.18
5997692,3.3
5997693,5.86
5997694,1.08
5997695,1.73
5997696,1.08
5997697,4.73
5997698,10.72
5997699,8.53
5997700,2.3
5997701,4.06
5997702,2.21
5997703,8.43
5997704,2.25
5997705,2.19
5997706,1.16
5997707,1.65
5997708,2.79
5997709,11.7
5997710,2.63
5997711,15.48
5997712,1.11
5997713,1.43
5997714,1.32
5997715,1.76
5997716,6.06
5997717,2.06
5997718,2.02
5997719,3.52
5997720,10.21
5997721,1.64
5997722,1.82
5997723,1.68
5997724,2.63
5997725,1.32
5997726,2.4
5997727,2.35
5997728,8.35
5997729,10.09
5997730,1.81
5997731,13.36
5997732,1.74
5997733,1.83
5997734,2.39
5997735,10.26
5997736,1.42
5997737,26.76
5997738,1.92
5997739,1.08
5997740,17.34
5997741,5.26
5997742,1.12
5997743,1.6
5997744,1.01
5997745,1.67
5997746,1.76
5997747,2.22
5997748,20.53
5997749,2.1
5997750,0
5997751,2.21
5997752,5.77
5997753,1.97
5997754,2.82
5997755,18.03
5997756,2.27
5997757,2.31
5997758,1.1
5997759,1.07
5997760,2.15
5997761,1.06
5997762,1
5997763,1.07
5997764,1.27
5997765,2.22
5997766,1.65
5997767,1.68
5997768,1.02
5997769,1.08
5997770,6.07
5997771,1.44
5997772,5.51
5997773,1.68
5997774,3.57
5997775,1.13
5997776,1.21
5997777,1.42
5997778,2.89
5997779,2.54
5997780,2.68
5997781,3.04
5997782,1.02
5997783,3.99
5997784,1.19
5997785,2.69
5997786,3.58
5997787,1.19
5997788,1.45
5997789,5.34
5997790,1.5
5997791,1.2
5997792,1.94
5997793,1.95
5997794,1.17
5997795,3.3
5997796,1.51
5997797,7.31
5997798,1.23
5997799,1.25
5997800,2.25
5997801,1.09
5997802,4.36
5997803,1.38
5997804,9.27
5997805,10.01
5997806,2.94
5997807,17.53
5997808,1.52
5997809,5.98
5997810,3
5997811,1.55
5997812,31.93
5997813,1.12
5997814,1.68
5997815,1.04
5997816,1.36
5997817,1.29
5997818,0
5997819,1.36
5997820,0
5997821,5
5997822,4.23
5997823,13.29
5997824,2.85
5997825,1.66
5997826,1.96
5997827,9.52
5997828,1.35
5997829,1
5997830,2.41
5997831,6.81
5997832,2.63
5997833,1.27
5997834,10.53
5997835,1.52
5997836,1.12
5997837,2.45
5997838,1.17
5997839,3.6
5997840,1.9
5997841,1.39
5997842,8.76
5997843,3.31
5997844,1.53
5997845,28.14
5997846,2.34
5997847,2.36
5997848,22.07
5997849,2.18
5997850,7.14
5997851,2.57
5997852,1.52
5997853,5.21
5997854,1.05
5997855,5.07
5997856,101.08
5997857,1.26
5997858,8.12
5997859,1.89
5997860,1.42
5997861,3.87
5997862,4.05
5997863,3.46
5997864,7.38
5997865,1.62
5997866,1.91
5997867,19.86
5997868,2.67
5997869,1.08
5997870,2.56
5997871,6.38
5997872,1.22
5997873,1.62
5997874,1.87
5997875,2.72
5997876,1.75
5997877,1.06
5997878,11.09
5997879,6.03
5997880,2.26
5997881,1.79
5997882,1.91
5997883,1.48
5997884,1.02
5997885,1.01
5997886,4.75
5997887,1.05
5997888,4.65
5997889,18.28
5997890,10.75
5997891,2.99
5997892,1.12
5997893,6.15
5997894,0
5997895,1.16
5997896,4.31
5997897,21.55
5997898,2.24
5997899,2.24
5997900,2.62
5997901,1.37
5997902,2.36
5997903,1.16
5997904,2.63
5997905,5.93
5997906,2.41
5997907,1.64
5997908,2.28
5997909,1.13
5997910,1.02
5997911,8.29
5997912,1.3
5997913,5.42
5997914,7.42
5997915,1.03
5997916,1.56
5997917,1.98
5997918,2.35
5997919,1.24
5997920,1.29
5997921,1.43
5997922,1.19
5997923,5.3
5997924,1.18
5997925,1.39
5997926,1.19
5997927,3.63
5997928,2.44
5997929,1.26
5997930,1.59
5997931,1.15
5997932,11.71
5997933,1.47
5997934,1.09
5997935,7.63
5997936,1.33
5997937,1.34
5997938,4.92
5997939,1.56
5997940,11.08
5997941,2.31
5997942,1.99
5997943,2.63
5997944,13.56
5997945,1.72
5997946,1.17
5997947,4.26
5997948,4.32
5997949,2.75
5997950,1.54
5997951,1.35
5997952,15.3
5997953,2.07
5997954,2.93
5997955,1.32
5997956,1.3
5997957,3.63
5997958,2.01
5997959,4.45
5997960,2.04
5997961,1.81
5997962,1.09
5997963,2.2
5997964,1.33
5997965,2.47
5997966,1.93
5997967,13.39
5997968,3.47
5997969,8.52
5997970,1.02
5997971,2.55
5997972,1.63
5997973,1.51
5997974,1
5997975,1.46
5997976,2.58
5997977,1.19
5997978,30.55
5997979,1.05
5997980,1.79
5997981,1.13
5997982,1.45
5997983,1.01
5997984,1.08
5997985,1.53
5997986,27.44
5997987,6.67
5997988,5.92
5997989,2.05
5997990,1.4
5997991,1.9
5997992,8.67
5997993,1.44
5997994,9.48
5997995,1.04
5997996,1.07
5997997,1.15
5997998,3.67
5997999,3.78
5998000,1.71
5998001,1.7
5998002,1.23
5998003,8.36
5998004,18.52
5998005,3.46
5998006,4.68
5998007,1.21
5998008,1.02
5998009,13.46
5998010,1.07
5998011,10.54
5998012,3.05
5998013,6.67
5998014,6.72
5998015,4.97
5998016,6.46
5998017,1.24
5998018,1.09
5998019,2.03
5998020,2.29
5998021,1.19
5998022,2.61
5998023,1.37
5998024,2.59
5998025,1.27
5998026,2.12
5998027,6.07
5998028,12.13
5998029,2.14
5998030,1.84
5998031,1.73
5998032,1.57
5998033,0
5998034,32.36
5998035,1.32
5998036,1.01
5998037,1.03
5998038,1.74
5998039,1.09
5998040,1.15
5998041,1.43
5998042,2.64
5998043,5.82
5998044,1.1
5998045,1.48
5998046,1.87
5998047,27.35
5998048,1.57
5998049,1.07
5998050,1.78
5998051,4.7
5998052,3.01
5998053,1.61
5998054,6.13
5998055,3.48
5998056,4.32
5998057,2.14
5998058,1.06
5998059,2.66
5998060,1.13
5998061,3.41
5998062,1.28
5998063,2.67
5998064,2.57
5998065,1.5
5998066,11.07
5998067,1.78
5998068,3.1
5998069,1.63
5998070,1.09
5998071,23.71
5998072,2.23
5998073,1.75
5998074,1.64
5998075,1.6
5998076,20.95
5998077,22.26
5998078,2.04
5998079,4.14
5998080,5.95
5998081,1.18
5998082,2.84
5998083,2.74
5998084,3.53
5998085,2.47
5998086,1.2
5998087,1.82
5998088,1.13
5998089,6.19
5998090,5.18
5998091,20.42
5998092,797.17
5998093,1.03
5998094,1.55
5998095,1.34
5998096,8.77
5998097,20.68
5998098,1.03
5998099,1.04
5998100,1.46
5998101,1.3
5998102,1.53
5998103,1788.31
5998104,1.52
5998105,1.65
5998106,2.49
5998107,8.68
5998108,1.66
5998109,1.25
5998110,12.52
5998111,1.73
5998112,1
5998113,7.88
5998114,2.43
5998115,3.23
5998116,1.86
5998117,2.02
5998118,4.8
5998119,1.31
5998120,1.67
5998121,5.89
5998122,1.09
5998123,4.43
5998124,1.38
5998125,3.19
5998126,1.67
5998127,1.33
5998128,2.45
5998129,2.48
5998130,1.91
5998131,1.77
5998132,20.9
5998133,4.27
5998134,2.54
5998135,1.06
5998136,2.11
5998137,1.79
5998138,9.06
5998139,1.46
5998140,1.44
5998141,1.18
5998142,4.15
5998143,1.02
5998144,2.26
5998145,1.62
5998146,12.34
5998147,2.64
5998148,2.43
5998149,1.54
5998150,1.05
5998151,1.11
5998152,10.19
5998153,1.18
5998154,1.07
5998155,1.38
5998156,2.52
5998157,3.23
5998158,5.24
5998159,1.44
5998160,1.86
5998161,6.23
5998162,5.77
5998163,3.14
5998164,1.05
5998165,1.65
5998166,65.5
5998167,1.1
5998168,5.71
5998169,1.04
5998170,13.02
5998171,5.98
5998172,2.27
5998173,3.93
5998174,1.25
5998175,7.76
5998176,1.49
5998177,1.17
5998178,1
5998179,4.36
5998180,2.8
5998181,3.81
5998182,1.35
5998183,1.59
5998184,3.18
5998185,3.99
5998186,1.83
5998187,2.12
5998188,2.81
5998189,1.3
5998190,6.52
5998191,1.62
5998192,1.08
5998193,1.22
5998194,2.64
5998195,2.21
5998196,1.3
5998197,2.28
5998198,1.01
5998199,2.52
5998200,7.52
5998201,15.33
5998202,4.76
5998203,3.19
5998204,2.89
5998205,1.27
5998206,8.79
5998207,6.65
5998208,1.18
5998209,1.86
5998210,2.13
5998211,4
5998212,1.14
5998213,7.47
5998214,1.04
5998215,3.57
5998216,1.4
5998217,2.68
5998218,2.44
5998219,3.67
5998220,4.49
5998221,5.77
5998222,2.27
5998223,1.23
5998224,1.34
5998225,24.17
5998226,7.49
5998227,1.14
5998228,2.03
5998229,1.17
5998230,5.27
5998231,6.51
5998232,1.84
5998233,7.81
5998234,7.21
5998235,2.12
5998236,1.36
5998237,2.14
5998238,4.71
5998239,1.66
5998240,1.49
5998241,4.52
5998242,3.97
5998243,1.01
5998244,1.42
5998245,2.04
5998246,1.87
5998247,3.57
5998248,9.33
5998249,4.24
5998250,1.1
5998251,3.18
5998252,2.39
5998253,3.62
5998254,1.43
5998255,1.25
5998256,1.28
5998257,2.29
5998258,0
5998259,21.41
5998260,2.41
5998261,3.05
5998262,1.21
5998263,1.8
5998264,3.71
5998265,1.68
5998266,3.13
5998267,3.28
5998268,1
5998269,3.17
5998270,1.65
5998271,1.54
5998272,17.82
5998273,11.8
5998274,1.34
5998275,2.54
5998276,4.49
5998277,1.37
5998278,1.62
5998279,1.03
5998280,1.29
5998281,2.37
5998282,5.01
5998283,16
5998284,1.61
5998285,1.35
5998286,1.36
5998287,2.5
5998288,4.85
5998289,1.46
5998290,1.71
5998291,11.39
5998292,2.69
5998293,1.99
5998294,1.37
5998295,4.87
5998296,1.42
5998297,1.64
5998298,7.05
5998299,1.69
5998300,4.04
5998301,12.18
5998302,1.28
5998303,1.05
5998304,1.28
5998305,2.23
5998306,1.23
5998307,1.07
5998308,14.68
5998309,1
5998310,1.46
5998311,5.54
5998312,1.31
5998313,2.05
5998314,1.56
5998315,2
5998316,4.36
5998317,1.76
5998318,2.42
5998319,2.59
5998320,1.92
5998321,2.12
5998322,281.53
5998323,1.56
5998324,1.11
5998325,2.5
5998326,1.04
5998327,1.96
5998328,3.2
5998329,12.7
5998330,1.63
5998331,16.65
5998332,2.02
5998333,2.46
5998334,1.38
5998335,56.79
5998336,1.51
5998337,60.2
5998338,1.03
5998339,13.77
5998340,1.4
5998341,2.4
5998342,3.6
5998343,1.21
5998344,1.25
5998345,1.38
5998346,2.95
5998347,11.63
5998348,1.48
5998349,9.43
5998350,1.32
5998351,5.41
5998352,7.86
5998353,3.76
5998354,2.27
5998355,3.58
5998356,1.79
5998357,1.87
5998358,1.84
5998359,19.91
5998360,1.23
5998361,2.14
5998362,1.88
5998363,1.24
5998364,3.6
5998365,4.56
5998366,4.83
5998367,6.77
5998368,4.07
5998369,8.38
5998370,3.76
5998371,1.11
5998372,1.33
5998373,22.15
5998374,10.32
5998375,2.02
5998376,1.04
5998377,4.42
5998378,4.33
5998379,5.77
5998380,2.28
5998381,1.16
5998382,1.29
5998383,65.05
5998384,2.46
5998385,1.19
5998386,1.1
5998387,1.25
5998388,5.96
5998389,1.58
5998390,1.57
5998391,1.2
5998392,1.08
5998393,1.5
5998394,1.01
5998395,3.63
5998396,1.83
5998397,2.05
5998398,1.24
5998399,16.38
5998400,2.48
5998401,1.01
5998402,1.18
5998403,2.22
5998404,1.42
5998405,1.43
5998406,4.92
5998407,1.09
5998408,2.21
5998409,1.26
5998410,5.25
5998411,4.87
5998412,1.26
5998413,1.02
5998414,1.54
5998415,3.54
5998416,8.6
5998417,1.18
5998418,5.3
5998419,2.25
5998420,2.31
5998421,8.49
5998422,1.01
5998423,1.02
5998424,1
5998425,13.63
5998426,2.25
5998427,1.35
5998428,9.62
5998429,1.2
5998430,777.37
5998431,1.02
5998432,1.42
5998433,4.2
5998434,1.08
5998435,1.1
5998436,72.8
5998437,4.93
5998438,4.36
5998439,6.11
5998440,1.35
5998441,1.01
5998442,2.03
5998443,46.66
5998444,2.12
5998445,2.29
5998446,1.66
5998447,3.35
5998448,5.64
5998449,1.22
5998450,8.86
5998451,7.4
5998452,1.99
5998453,3.69
5998454,3.31
5998455,1.21
5998456,1.74
5998457,18.3
5998458,2.05
5998459,1.61
5998460,1.57
5998461,2.18
5998462,1.39
5998463,1.21
5998464,7.75
5998465,2.1
5998466,2.86
5998467,1.21
5998468,6.57
5998469,1.84
5998470,2.08
5998471,11.01
5998472,5.24
5998473,1.75
5998474,5.51
5998475,2.88
5998476,10104.88
5998477,1.22
5998478,1.28
5998479,3.33
5998480,1.22
5998481,1.03
5998482,1.35
5998483,2.29
5998484,39.14
5998485,1.26
5998486,2.14
5998487,1.82
5998488,1
5998489,1.37
5998490,3.99
5998491,4.42
5998492,1.2
5998493,0
5998494,1.04
5998495,1.81
5998496,1.76
5998497,2.36
5998498,2.15
5998499,5.45
5998500,2.68
5998501,4.79
5998502,1.58
5998503,3.35
5998504,2.61
5998505,1.57
5998506,1.66
5998507,2.82
5998508,1.26
5998509,3.83
5998510,1.99
5998511,3.01
5998512,1.5
5998513,1.27
5998514,5.24
5998515,1.18
5998516,2.94
5998517,5.69
5998518,1.75
5998519,1.24
5998520,1.38
5998521,11.54
5998522,1.9
5998523,1.66
5998524,1.2
5998525,5.99
5998526,6.54
5998527,1.16
5998528,5.99
5998529,2.27
5998530,1.26
5998531,2.42
5998532,0
5998533,3.56
5998534,1.35
5998535,4.39
5998536,1.6
5998537,3.68
5998538,1.02
5998539,2.88
5998540,1.82
5998541,2.58
5998542,2.22
5998543,64.08
5998544,7.37
5998545,2.44
5998546,1.33
5998547,2.29
5998548,1.88
5998549,1.71
5998550,1.47
5998551,2.6
5998552,8.72
5998553,4.99
5998554,3.42
5998555,3.44
5998556,5.95
5998557,2.05
5998558,1.07
5998559,1.04
5998560,1.02
5998561,10.18
5998562,5.28
5998563,6.6
5998564,4.61
5998565,4.18
5998566,2.96
5998567,13.18
5998568,45.82
5998569,1.47
5998570,1.3
5998571,2.92
5998572,1.18
5998573,1.23
5998574,1.54
5998575,1.68
5998576,2.17
5998577,508.95
5998578,1.4
5998579,2.18
5998580,21.55
5998581,1.02
5998582,10.7
5998583,4.62
5998584,1.4
5998585,1.32
5998586,1.22
5998587,1.35
5998588,4.6
5998589,1.52
5998590,1.15
5998591,2.38
5998592,3.29
5998593,1.81
5998594,1.21
5998595,19.43
5998596,1.13
5998597,1.32
5998598,1.12
5998599,2.3
5998600,2
5998601,1.06
5998602,2.73
5998603,2.08
5998604,2.1
5998605,1.94
5998606,1.04
5998607,1.4
5998608,2.19
5998609,1.34
5998610,2.35
5998611,3.98
5998612,1.19
5998613,2.02
5998614,1.76
5998615,2.17
5998616,1.9
5998617,1.46
5998618,1.82
5998619,3.91
5998620,1.67
5998621,1.77
5998622,4.06
5998623,3.42
5998624,1.47
5998625,1.33
5998626,2.86
5998627,1.31
5998628,3.31
5998629,1.06
5998630,2.34
5998631,4.76
5998632,2.86
5998633,2.63
5998634,1.09
5998635,1.6
5998636,16.84
5998637,11.38
5998638,3.71
5998639,1.28
5998640,1.44
5998641,3.01
5998642,2.27
5998643,1.11
5998644,1.58
5998645,1.7
5998646,1.64
5998647,2.58
5998648,1.79
5998649,1.27
5998650,1.42
5998651,1.63
5998652,3.98
5998653,13.43
5998654,2.43
5998655,2.48
5998656,1.61
5998657,2.18
5998658,1.29
5998659,7.68
5998660,3.78
5998661,1
5998662,2.22
5998663,4.97
5998664,7.2
5998665,5.14
5998666,3.11
5998667,2.06
5998668,1.01
5998669,1.29
5998670,2.2
5998671,1.84
5998672,5.13
5998673,5.54
5998674,3.8
5998675,1.29
5998676,10.87
5998677,25.52
5998678,37.75
5998679,3.22
5998680,1.36
5998681,3.11
5998682,4.94
5998683,3.07
5998684,1.33
5998685,1.84
5998686,3.73
5998687,5.48
5998688,1.88
5998689,4.48
5998690,3.61
5998691,1.53
5998692,6.13
5998693,15.53
5998694,1.45
5998695,6.91
5998696,1.01
5998697,2.3
5998698,3.83
5998699,10.95
5998700,1.26
5998701,1.15
5998702,1.22
5998703,11.46
5998704,2.1
5998705,1
5998706,1.46
5998707,2.41
5998708,1.04
5998709,1.22
5998710,2.42
5998711,3.45
5998712,8.31
5998713,1.1
5998714,1.34
5998715,1.49
5998716,2.32
5998717,2.13
5998718,1.56
5998719,1.57
5998720,1.45
5998721,1.77
5998722,2.53
5998723,4.44
5998724,1.35
5998725,1.1
5998726,1.47
5998727,168.61
5998728,6.78
5998729,1.76
5998730,4.4
5998731,1.59
5998732,3.2
5998733,1.74
5998734,1.13
5998735,1.27
5998736,2.28
5998737,13.79
5998738,2.44
5998739,6.23
5998740,4.17
5998741,3.63
5998742,1.56
5998743,2.01
5998744,10.66
5998745,3.95
5998746,1.42
5998747,1.06
5998748,1.34
5998749,1.47
5998750,1.02
5998751,1.69
5998752,1.03
5998753,1.85
5998754,3.52
5998755,1.69
5998756,3.46
5998757,2.71
5998758,3.49
5998759,1.44
5998760,1.81
5998761,1.05
5998762,2.15
5998763,4.47
5998764,1.25
5998765,1.09
5998766,22.29
5998767,1.93
5998768,3.49
5998769,90.75
5998770,4.91
5998771,13.01
5998772,1.66
5998773,3.55
5998774,1.55
5998775,1.07
5998776,562.83
5998777,2.18
5998778,1.41
5998779,1.04
5998780,0
5998781,1.63
5998782,2.57
5998783,1.52
5998784,1.09
5998785,1.91
5998786,5.92
5998787,1.38
5998788,22.62
5998789,4.4
5998790,2.76
5998791,1.19
5998792,2.44
5998793,3.71
5998794,1.06
5998795,23.32
5998796,2.37
5998797,5.54
5998798,1.39
5998799,2.11
5998800,0
5998801,7.87
5998802,1.7
5998803,6.29
5998804,3.98
5998805,1.32
5998806,1.4
5998807,1.15
5998808,1.11
5998809,1.1
5998810,1.99
5998811,1.5
5998812,1.05
5998813,7.15
5998814,1.04
5998815,11.73
5998816,2.01
5998817,1.93
5998818,1.22
5998819,2.35
5998820,1.74
5998821,1
5998822,1.03
5998823,1.19
5998824,1.85
5998825,1.46
5998826,2.94
5998827,2.48
5998828,2.36
5998829,1.13
5998830,9.89
5998831,1.23
5998832,3.5
5998833,6.07
5998834,1.58
5998835,1.01
5998836,1.49
5998837,5.65
5998838,2.94
5998839,3.97
5998840,4.6
5998841,4.99
5998842,3.36
5998843,20.08
5998844,1.36
5998845,1.52
5998846,1.32
5998847,1.47
5998848,3.74
5998849,1.02
5998850,1.16
5998851,2.22
5998852,1.12
5998853,1.15
5998854,3.51
5998855,4.77
5998856,1.58
5998857,2.79
5998858,3.27
5998859,1.22
5998860,1.57
5998861,1.59
5998862,7.77
5998863,1.53
5998864,1.31
5998865,1.75
5998866,1.06
5998867,12.9
5998868,1.13
5998869,1
5998870,2.55
5998871,5.42
5998872,2.54
5998873,1.04
5998874,1.18
5998875,1
5998876,1.93
5998877,1.26
5998878,2.17
5998879,2.64
5998880,1.5
5998881,59.09
5998882,1.33
5998883,1.29
5998884,1.34
5998885,54.16
5998886,36.41
5998887,3.42
5998888,222.88
5998889,1.19
5998890,1.48
5998891,1.24
5998892,1.02
5998893,1.47
5998894,3.84
5998895,5.19
5998896,1.42
5998897,3.11
5998898,2.58
5998899,6.36
5998900,1.51
5998901,2.91
5998902,17.61
5998903,1.11
5998904,2.52
5998905,4.56
5998906,1.05
5998907,2.16
5998908,12.74
5998909,4.46
5998910,1.44
5998911,1.08
5998912,1.39
5998913,1.77
5998914,1.96
5998915,1.11
5998916,1.11
5998917,6.07
5998918,2.15
5998919,2.86
5998920,1.16
5998921,1.24
5998922,1.09
5998923,2.53
5998924,3.74
5998925,1.33
5998926,10.64
5998927,5.41
5998928,4.3
5998929,1.01
5998930,9.83
5998931,1.05
5998932,1.19
5998933,1.9
5998934,1.81
5998935,8.65
5998936,1.14
5998937,2.08
5998938,14.12
5998939,1.48
5998940,1.64
5998941,2.92
5998942,6.05
5998943,7.87
5998944,1.88
5998945,2.39
5998946,1.32
5998947,1.01
5998948,48.19
5998949,1.74
5998950,2.45
5998951,3.98
5998952,2.44
5998953,1.11
5998954,1.46
5998955,14.75
5998956,5.73
5998957,2.58
5998958,1.39
5998959,2.17
5998960,2.78
5998961,1.77
5998962,1.34
5998963,2.09
5998964,6.76
5998965,13.62
5998966,1.33
5998967,1.26
5998968,1.31
5998969,6.29
5998970,1.59
5998971,1.67
5998972,7.81
5998973,1.95
5998974,1.53
5998975,1.87
5998976,3.21
5998977,8.37
5998978,1.95
5998979,1.18
5998980,2.63
5998981,22.41
5998982,4.89
5998983,2.38
5998984,1.7
5998985,1.85
5998986,1.21
5998987,1.06
5998988,1.04
5998989,1.54
5998990,3.65
5998991,1.07
5998992,1.37
5998993,1.44
5998994,2.89
5998995,1.64
5998996,3.6
5998997,8.76
5998998,1.85
5998999,1.61
5999000,2.3
5999001,28.69
5999002,12.66
5999003,4.66
5999004,1.67
5999005,100.8
5999006,12.66
5999007,1.16
5999008,2.15
5999009,1.04
5999010,1.44
5999011,0
5999012,3.59
5999013,9.87
5999014,5.16
5999015,4.38
5999016,1.89
5999017,1.22
5999018,1.08
5999019,1.26
5999020,2.03
5999021,1.09
5999022,1.42
5999023,4.7
5999024,1.37
5999025,12.77
5999026,1.08
5999027,21.05
5999028,12.05
5999029,2.78
5999030,1.82
5999031,1.46
5999032,1.15
5999033,1.3
5999034,2.77
5999035,2.42
5999036,39.95
5999037,1.75
5999038,1.54
5999039,1.05
5999040,2.31
5999041,1.52
5999042,4.79
5999043,3.21
5999044,5.38
5999045,3.34
5999046,1.26
5999047,1.91
5999048,1.43
5999049,2.14
5999050,4.1
5999051,1.49
5999052,1.64
5999053,1.4
5999054,6.22
5999055,1.16
5999056,1.38
5999057,1.29
5999058,1.14
5999059,1.19
5999060,1.48
5999061,2.03
5999062,1.43
5999063,1.43
5999064,3.14
5999065,2.62
5999066,1.15
5999067,26.75
5999068,7.46
5999069,4.61
5999070,1.51
5999071,3.96
5999072,1.65
5999073,2.73
5999074,1.75
5999075,3.19
5999076,2.66
5999077,3.55
5999078,7.82
5999079,1.66
5999080,8.38
5999081,10.21
5999082,2.14
5999083,1.31
5999084,2.84
5999085,1.68
5999086,2.73
5999087,3.58
5999088,5.31
5999089,1.14
5999090,5.58
5999091,7.07
5999092,5.88
5999093,2.46
5999094,1.85
5999095,2.21
5999096,1.13
5999097,13.77
5999098,1.15
